hospcode
07351
04536
10148
04769
09881
08731
06454
05926
05077
04790
02643
07341
04365
11079
03557
13874
02662
08527
06931
10774
09722
07064
03516
05138
05237
03496
02676
07122
09942
14078
03466
02805
02179
14861
03544
02795
14086
02511
14204
09815
01204
03569
23749
03522
09436
03705
04563
03847
04232
15107
01620
07162
05698
07216
02964
10574
05441
02556
25017
07767
08106
04750
04112
10038
11233
04166
03416
03234
01342
04165
09724
01986
04067
03946
07228
09911
09131
05616
09913
05950
22738
03991
04930
11210
05628
01834
01547
05097
05981
06605
04418
03078
09858
09123
07927
06080
28010
04247
01218
10189
01162
04272
77686
05676
07041
03328
03495
07912
08977
05484
03390
15019
09515
13893
11027
06176
07644
02336
07180
08997
01941
03581
06602
08006
09046
01608
01867
04871
14115
06545
08355
04743
03168
03770
10441
04429
09763
02265
00952
01065
03471
05455
07735
13981
04992
08623
05573
08667
07577
10436
05429
77445
06354
11105
09238
05039
02518
15252
06599
05259
14877
08301
04535
01114
05117
02830
01990
05028
11578
10814
03432
11031
09040
04827
04501
02353
07979
02663
05577
09618
01225
01826
05313
05885
11250
02402
08781
10854
02465
03284
03096
11180
02469
02474
05140
03430
03797
09514
01725
05939
07265
06175
03938
06880
01337
13904
06951
77555
10982
09344
04197
02528
08591
07290
07930
07066
03603
04676
02168
42308
05525
07187
01262
01536
07281
40743
02943
01510
07419
06917
03055
06781
08152
05480
07188
09154
09162
04795
09757
03274
11292
09690
07637
08449
10186
08117
07485
05390
27839
06872
01598
03523
07977
00991
10892
04134
05688
06496
09475
24956
07070
08136
02689
08204
06160
07140
09880
01322
08455
09694
01789
02768
05446
11246
03136
01930
02679
02174
07588
09454
24559
03645
01560
02529
02962
21484
13953
11114
04997
06894
04529
04763
06575
03353
07145
01297
06117
10151
03698
04899
08795
02211
09769
14017
14992
10113
02349
01079
03947
08608
01071
07004
02955
02433
05015
07466
08464
06477
10144
02513
09707
08213
02470
01347
02502
09843
13883
10894
09202
08104
77750
03721
43955
03691
01527
04823
03683
03480
03555
23231
09041
28861
08202
03293
06247
01474
24682
02451
06388
09727
07134
03576
07627
08043
03795
06682
04127
10573
08673
03407
09016
02653
08715
10077
04149
13956
08291
07847
08511
01476
09114
08592
08095
09857
10072
07524
09605
06888
08743
10057
21323
02248
03123
07078
09604
09616
08499
08856
13816
10027
02479
10889
04957
08509
06601
09126
03013
09669
08444
04583
09560
00993
09941
01280
02245
05362
21557
05541
01383
03067
04380
10911
05432
08205
02445
09817
01245
13857
11741
06397
77497
06818
08830
06911
08480
06633
01615
02311
05881
10983
09365
06259
07870
08328
02758
02988
03542
08518
05556
09640
05444
31161
03794
07543
05775
05458
28009
24058
10647
07181
05042
08905
14273
14913
03191
09714
05223
11295
01350
07197
06419
09111
01059
01639
06059
14257
02108
05439
02755
03616
06821
10733
04132
01102
07580
03216
03611
03185
14020
09653
05840
10403
01624
05668
08092
14365
04351
13837
01399
03124
15113
09062
02244
05772
05836
06798
08344
02571
09909
05115
07076
02308
09335
05238
06006
06330
03745
07002
22735
11231
04581
07272
99728
02890
06755
15135
04097
10071
24027
05217
06383
10162
02137
09052
02283
09576
07028
10040
09742
06244
06158
08563
02591
02222
14342
22739
12472
07495
23815
23798
06321
13868
99952
09409
09692
06092
07116
15109
07431
09535
05327
07807
07875
01952
08938
02923
04175
04021
03194
11302
09060
28018
08378
08723
04601
08927
03900
06169
07432
09610
02325
06560
05261
77736
01840
06386
14353
04064
14061
08758
04703
09737
01187
07211
02922
05268
07054
03638
07840
23736
09840
11107
08971
11039
08041
09598
02348
04481
04700
03313
02738
04393
04568
01220
01246
06381
24707
05679
06675
02866
21485
05581
07469
03069
04457
09652
03246
03543
06214
06001
09883
05996
11149
08525
12006
02623
02713
04204
03575
10421
03539
05035
05982
77661
01827
14367
03144
02562
02141
04109
09642
05161
01481
02600
06267
03620
15233
04565
09935
04240
08292
28020
10458
06013
03558
08203
77483
01449
03562
05544
21317
14998
04775
04780
02730
06679
10094
01791
04877
04151
04176
04368
05020
02654
03701
28895
08383
08310
06963
03791
05166
05330
09418
04378
02957
02221
08765
06918
07464
08551
01094
03577
05376
10142
07936
08620
05905
00959
02040
03238
14216
02519
14256
08880
09317
14347
06213
01519
05331
08048
14464
02769
23578
02495
02944
02808
08734
14012
04510
08329
06977
08423
02799
15082
09895
14460
07516
08738
09813
03839
08322
06503
01107
05292
07509
10816
23867
03143
31157
03655
03195
05466
06554
03626
11368
09492
11962
15101
04564
07917
07994
01067
05844
02898
06240
06161
09352
06291
77702
05953
23562
09685
09339
41428
08219
08010
03364
04760
04304
01922
01995
02184
06820
10771
09439
02252
07219
08360
03121
01994
05068
07157
01091
04136
04682
01577
06309
08008
01787
21356
02312
03819
05978
07540
05276
01793
07442
07645
04596
07871
04730
04406
10138
05989
02833
10024
08645
01331
03901
06036
10642
02506
06389
06217
02346
14809
03178
99782
08463
02751
03918
11026
07421
15129
14860
04049
05036
05847
06660
04502
07343
02871
08885
02593
09411
11074
04369
10625
77585
08057
02773
14264
14826
08085
08757
77457
11068
02947
07921
08586
10416
01692
77508
01451
04358
04066
11802
02579
06287
08451
11179
05198
08327
03408
01695
23988
11036
05846
14356
02821
08188
08159
02875
14247
03759
12414
01135
07918
10135
03394
11084
04011
05355
10940
05325
01299
03604
05736
14096
06108
08773
08303
01784
03431
04178
03762
06853
09972
03428
05745
02074
02766
07412
14528
77511
77648
08167
09120
07752
06849
03827
07133
08490
09946
04480
03358
10043
06538
05966
06417
22863
07628
11274
04015
02590
13821
04018
04310
02300
06526
06420
01999
02412
15080
06070
01601
11021
04483
99911
08432
04273
77741
08044
09558
10785
06071
01645
02475
11098
05612
05457
04083
05318
03697
04095
05495
01499
03360
05932
05590
01503
04370
06608
10736
05004
04986
03449
02576
04608
06696
08143
01143
08102
10962
02645
03218
06959
01231
04198
04458
08299
07746
05502
06318
41686
09011
05045
03634
08941
01242
05184
11197
03084
04587
77676
06647
05900
05810
11717
01901
01681
05802
03122
01424
03690
14161
11208
11314
05144
01945
10773
05892
11654
04937
13836
09256
08968
03845
09844
10029
05478
06272
02347
07091
02816
09931
06942
09045
11221
04629
07960
07236
03327
04069
11169
24049
05503
03249
09102
07727
06102
01610
06570
01908
03501
04469
06692
24017
06262
04229
08363
01634
03126
04925
07593
05083
03133
05709
07865
04001
03001
14550
08472
05245
08858
01886
04190
04032
06630
10115
07944
05875
02945
04811
09391
06362
05254
07365
03975
02607
08131
03506
33160
08234
08803
05572
40879
01972
03773
04680
02983
07616
01378
02711
77745
04428
03632
11331
01801
07719
08418
05459
05153
03355
05923
10775
10716
06429
10104
02561
04208
10127
04395
01948
11177
09985
01319
13865
08064
04686
14035
01960
07477
77753
10228
03935
06632
07911
01846
08647
03109
08680
07243
01360
09657
09695
06794
02075
04305
08405
02100
08972
10001
03966
08805
05742
09383
07518
02135
08648
77710
05854
08823
09086
11176
06418
08796
10790
08918
21428
22757
08054
08590
06141
08582
15230
01961
09691
07990
07093
02205
01806
03623
06737
99956
10122
09083
04578
04438
11301
07333
41320
15001
08588
04509
05931
05617
14929
08657
09156
15235
08448
03475
06579
09192
09127
06511
05476
02263
01112
07417
09725
06167
02084
05598
06535
11315
09647
05626
41763
02625
09593
09295
11033
02557
01196
05333
09260
03148
23945
03388
11215
03021
09017
03236
05649
09385
05158
03340
03363
07959
02814
04767
05636
04306
77735
02911
02992
03692
09014
04087
05194
08959
22772
01790
08323
01327
03784
02424
02867
03716
05613
06025
04234
05920
13825
09865
04302
02565
05521
05853
08148
08833
03225
02133
01223
09050
01154
01296
10996
13976
09185
07249
00947
04817
07106
07801
04574
07750
08262
40840
07012
09525
77737
05640
28894
06089
06729
07480
04499
09928
08501
14847
09440
10220
04735
08483
01516
02811
14082
11453
05352
07448
09421
06557
11254
01124
07472
11424
04259
10587
02016
06802
04227
01686
05122
09233
07416
03036
07295
10838
08780
07889
41615
11175
14835
08847
03993
09496
09015
23973
10313
99758
08569
01868
03823
13851
06320
06988
11486
06010
14053
02899
04782
02612
07968
01001
05183
07168
06690
06600
03816
11102
02427
02673
41675
07381
01750
09194
04002
09783
09361
03550
04631
02547
09088
09965
10034
06449
09822
08067
07277
08617
04114
04303
02611
03199
07001
08751
06625
06655
07814
07336
10156
06629
07103
13995
10016
02951
01150
09623
10109
04330
04692
06378
03531
06230
08019
05411
09937
06380
03129
02345
08776
11496
01210
04387
14212
03875
09110
07641
01283
01457
05941
03339
02201
01344
05723
08116
01436
05215
08165
06700
04977
07535
08492
06289
06627
02977
24662
01909
05507
09595
11793
06628
03939
01010
02104
09675
11119
07963
04846
11047
11056
07656
08576
07729
02595
10713
01287
09277
08177
09569
11265
05381
01308
04505
05069
02143
08512
03131
14337
02548
02969
03533
02675
08984
09470
02397
06748
04371
06451
08855
11450
01773
40491
08716
21351
09934
09166
06149
11355
02622
14067
07935
06265
09188
05347
10882
13955
11253
08340
08827
07496
41075
09268
09312
05339
07877
04382
07650
23771
13996
10865
03765
05530
03345
09092
01282
03181
05665
06299
07783
03850
06391
03250
10175
09579
14288
03685
11067
14006
08233
03804
10598
06513
05867
14916
02266
03270
09321
09961
02000
05485
04900
07135
08882
14712
03265
04487
00988
09181
05708
03436
05829
06718
01509
27988
06027
09591
02836
02991
09512
08004
01512
06972
03158
09038
01822
06138
01730
03433
09923
09448
05924
05017
08185
02280
15006
04088
28811
05255
03887
08787
03489
11383
09059
11003
09435
05819
08585
07185
04679
04255
08998
08357
13938
04935
01755
14075
06392
07231
14355
07613
24024
09430
42288
07790
02847
12427
04770
03227
06322
02829
04464
10123
03147
14876
04978
06536
06898
10455
06465
08018
02860
14882
07775
02032
05060
03396
01289
07791
01841
07484
15226
06099
07983
08843
15090
03530
04941
01716
01126
01673
03228
09284
06792
09220
77499
03719
09323
07177
03722
08137
08914
22302
03799
14278
02158
02270
13895
09486
03570
77684
21342
03880
09758
01404
01138
05246
04489
08792
05692
02750
06746
11143
01058
01734
01272
01168
04459
02085
10018
01205
23227
04653
08504
13896
11173
08135
05373
07068
10107
08200
06744
06179
01361
04635
03310
04444
06236
09155
09530
08884
04055
08831
10152
77678
08548
04107
07720
02447
06667
07288
07445
06962
00953
09225
09764
11182
07463
04868
09472
01375
09279
11163
06478
08605
01397
07734
08051
02806
14334
08701
05582
03113
04473
04639
06192
06835
04456
06829
04323
03277
02328
03755
02463
04948
02797
04179
07323
41607
05980
08186
03508
08275
09286
07601
04896
07072
04000
05715
06390
05451
09636
01506
03564
06540
04122
05803
13859
09887
03949
08845
07038
05248
03899
09948
07632
09047
06775
02917
10376
10781
05510
05486
06764
77562
10066
03406
05357
02454
02417
41447
14063
05884
03937
04595
02928
23933
09863
02317
08791
01855
05171
09248
23367
01707
03220
08217
01098
09712
10030
01357
77471
10068
08999
01942
05788
10729
07973
09001
03502
03086
11278
13916
09678
05426
08280
02405
10939
07206
06301
07085
11688
28829
01292
14429
05421
03656
06157
07560
03049
05070
06698
14033
11061
06114
07651
08834
09226
04907
05661
10141
11964
08215
03658
06617
06796
02886
03278
08030
14414
02782
06369
07221
14845
04831
09316
07248
08804
07800
06777
08724
02004
10044
06842
07551
04677
01274
02081
02709
02856
01757
06382
09125
07253
10203
03192
07471
01663
07117
01089
01335
07298
14205
03184
09265
41608
00999
09617
11329
05761
02777
13963
04998
09894
06810
07991
05132
04105
04343
10197
07541
08539
03397
10462
05706
02136
07940
04683
06656
06475
06867
10693
14315
01733
06085
11303
04915
06539
03671
15010
10364
04242
08367
02428
02704
08770
02810
09940
08713
13858
01005
09826
08538
01137
05087
05401
04665
04951
05454
14557
01859
08387
01207
10846
05801
06082
06253
08155
04983
08029
07639
08861
03980
01701
01563
08911
01651
04420
07284
07258
01257
03200
02374
23213
01414
08868
04133
13980
08120
08342
01398
08208
02240
01396
03920
25057
23221
14056
02918
11381
06609
08630
02404
07014
03614
02337
09771
01146
04820
01362
07320
01403
14857
77672
07898
08663
07223
11327
02725
04059
03210
08479
06858
06257
04424
09927
09884
05312
07489
09071
07836
09684
03962
10149
03305
13968
09142
01148
09243
77651
04546
08245
09731
11035
04720
08784
03942
02832
02468
02756
11126
01902
10925
07213
11365
01605
04893
03682
03914
02077
06914
08744
03943
77717
02387
01842
05942
02323
09589
01406
10391
01190
02056
03836
04691
08898
05437
04430
01380
04898
07740
07878
05120
14316
05244
04104
01422
05694
09455
07201
41625
07334
07071
05498
03034
02972
11375
02391
03117
06255
11326
08808
21982
07914
08653
11358
09469
10377
05043
03815
04401
01947
01813
04155
01052
01553
05299
13967
14128
05879
04906
09541
02035
02086
10408
06174
02090
06047
03276
04496
09638
04415
05713
06017
04478
05265
10013
13910
77747
13946
07609
04664
07570
04130
08650
11112
10769
03678
04837
06237
01328
03513
08015
01156
03852
06077
02987
15138
06742
01444
01371
04115
11005
02706
10165
22868
06871
06657
02551
03405
09651
09738
06825
04356
14829
99878
14352
02592
01463
08578
08813
07773
07175
04531
01717
02106
13911
05173
08896
05023
09533
09172
02703
06421
07425
07804
02118
01724
06022
04562
09519
03783
04373
10874
06115
05600
14319
06607
08503
01903
03608
08147
01767
01302
01991
11062
04045
05383
06073
13864
09916
01382
06439
07397
05408
04962
02399
09369
15238
02858
06351
11164
10973
02975
04404
06359
08252
09776
06090
10966
09656
01916
23745
02078
05650
08491
01101
14112
07948
04210
15108
06731
03936
05806
09367
11083
09294
06377
03945
01719
08087
07092
23921
02999
04796
09130
13880
05346
41317
11945
09851
28866
11166
13997
41712
02127
06569
02063
77697
06505
08460
05994
05561
03393
04200
04434
03511
03141
04606
01370
08961
08879
03399
05865
07972
09901
02148
11211
03878
10896
13935
08178
01556
05038
08852
14107
03398
04126
04742
04632
14099
06758
04905
01836
04357
11078
11437
01264
07006
02582
04592
09025
03018
05279
10248
09443
01562
01082
09466
07450
09824
07061
77749
08627
10150
05154
07146
08269
03005
09980
08556
07452
08947
01151
13892
12431
04033
01818
11018
06811
05353
01261
03025
04426
01589
06352
08559
99733
07825
13919
08577
06591
06441
03615
04872
01924
01659
07855
02651
06968
09434
08712
01574
07506
09177
02993
01722
02942
02588
09719
02169
07156
08128
09170
08410
09516
08361
05660
28778
41703
06166
00974
02043
04982
14864
04314
77609
02480
09932
09077
11918
07879
06578
01217
06790
11349
05959
07603
07051
09500
04612
05589
06801
05596
01788
01213
06221
06336
02227
09782
07075
08110
05420
13960
02733
10028
10888
21350
05686
01904
02203
03662
08482
13889
06689
09291
07498
03469
06178
00954
07884
02973
01797
06266
08844
07820
08358
02946
03309
10947
04262
10192
00329
10859
14127
02566
05084
13984
04251
04504
03378
09143
07310
09022
01874
14066
00998
01853
13886
04039
13818
05835
11780
10588
06686
10944
04555
10883
05250
07794
08471
03395
11273
09606
09590
03510
04041
01432
01739
03252
09879
14849
06985
13933
06924
08933
10862
06861
02498
01122
07101
07037
04202
04694
05943
11288
09696
08800
03599
01688
05520
03050
07947
01467
03349
03774
09204
02598
14900
05666
07765
04572
06594
02132
07600
09587
02342
06370
41614
03893
06096
03733
07774
10787
28899
14290
02515
10921
06807
09513
03537
01800
02164
04981
05682
08978
07007
11286
03657
02949
01459
09457
08862
13854
08076
09441
05332
02197
10368
11373
05659
08013
41623
14040
06844
07624
06212
13979
05991
10837
03926
22782
06832
07121
09148
05136
01913
07405
01889
04649
02492
04579
08122
01206
01236
08398
01288
09748
02095
09290
04098
06677
06736
08382
06129
41606
00948
02061
05763
04838
09713
01366
08129
06644
08913
11103
05762
07996
01882
07805
13829
04400
09693
02224
02668
03373
04732
05317
01833
03370
04594
13856
13982
06283
03660
07892
05406
13991
08671
01019
02941
11293
09314
07965
09952
04290
03811
03446
05436
09129
15247
10969
03127
01480
15009
11117
04493
04453
01075
23743
07207
05522
11199
14873
03447
08285
10692
02431
13949
01256
28017
77714
09982
02013
10649
10474
06833
06913
02900
01158
14182
03717
05586
05160
23999
02286
09789
99841
04075
09481
08156
08336
09387
01954
02049
02409
02217
08385
11252
02920
06606
09308
06869
06481
07926
02968
10875
05862
05417
14422
03326
11485
07437
10111
04267
09666
03940
07510
08522
14850
02906
01477
01081
08903
11244
03525
05431
03138
08607
06005
01456
07257
04881
09313
08273
07395
06752
23997
01053
06356
07203
06859
02508
02630
06095
10017
06276
07115
41392
03679
03889
11082
01284
09058
02114
00971
10933
01647
09198
09562
02982
09296
06191
01674
03627
08066
10813
03779
07357
09529
01543
10477
03948
05904
09396
09173
02352
06722
02691
01305
03361
08619
02772
07131
07954
22841
01580
03725
02401
23962
09471
04874
05896
04186
01446
01879
04439
04942
02396
09874
01678
05849
06774
07872
10866
06572
14071
04003
10850
09567
02694
13905
22953
01497
07009
03094
10460
14027
24014
11104
02881
04246
09002
14225
04890
02792
01502
09392
10360
04530
03814
08470
01631
07313
08267
09115
06887
13833
10415
06514
04554
03714
03641
06903
01165
03760
04053
08895
02512
08496
06020
06772
01316
08746
05422
08082
01250
09809
02446
01026
09594
09366
04479
05053
10060
01906
10367
01595
08248
06791
06836
06876
02826
01038
08553
08785
04721
03925
14686
03223
77667
09875
06534
24042
01816
11259
08649
03854
04894
10398
14298
02109
04377
05298
03843
08108
02863
06405
08192
01696
10885
10471
05078
05350
01049
06648
13907
01522
03054
07811
02950
14277
07065
07270
09823
09150
04073
07559
23920
13847
23936
09380
09064
11225
03654
06091
09240
41624
09547
03979
10972
07010
09497
09957
11297
03024
05965
02637
02029
05368
07208
09958
08822
04603
03526
02162
03190
08732
10419
03971
02047
03362
23737
01323
09289
03863
09378
03381
07900
03421
11213
03291
05619
10384
04248
03166
09635
04791
10807
11379
10161
01174
03961
09723
07713
14890
01157
09028
02285
23068
07087
04774
06721
01576
09183
06374
06008
09741
01955
04475
77769
13943
04268
11798
08399
09834
14055
07579
05759
07402
00937
21714
03633
11442
15012
11369
09905
06218
01359
06261
99951
01179
08727
10858
09097
01431
06494
09309
03048
04506
06843
01232
77756
01894
11367
11433
06333
00949
07079
02526
08190
06863
07052
12417
14385
06314
07198
06915
05064
09526
05185
13875
09033
11276
08375
09018
02915
11625
41308
03578
08836
07998
02167
06874
09221
01488
06897
08900
09196
07205
09832
04213
13824
02843
06919
99913
01388
03598
03259
06541
01240
00979
14819
01657
08992
02268
23764
11241
02842
02817
25053
10078
07465
08118
99779
07564
03621
05956
10823
04627
02186
02967
04224
06930
06562
23788
07792
09766
04191
07817
01557
03079
07178
05564
07210
08442
99720
04490
03402
05220
06745
01385
04025
06711
24924
04301
08973
06507
09991
03161
77484
01123
06294
06412
09527
03224
02924
01754
02545
03504
13970
10092
06883
07164
02567
77466
02466
09021
09761
99772
05747
09438
09211
08196
02610
01875
05473
01987
05235
02071
22734
06250
08951
02371
01008
09343
01265
01783
04545
08376
08312
08038
08737
05398
07755
09797
10943
15048
02067
10857
01358
01030
09698
02697
09338
08907
05608
22456
02260
02438
10757
07217
03070
08513
03687
03091
02228
04446
04826
07903
09191
09612
23836
04266
04761
14910
14336
07238
02500
01164
01368
07422
06282
06450
05562
04295
06055
02052
04044
05632
01194
01051
01304
08123
21739
06303
03989
03427
05218
08969
01420
02476
09372
07473
08946
06337
06442
10599
09207
41442
02368
06901
13951
13975
08350
04123
07311
04862
05915
02700
05611
11171
02058
09326
06766
06773
13973
07934
08459
77604
07136
09482
01982
04352
06243
09631
02407
06401
04405
05535
01715
06769
77655
09161
01796
24925
13846
09936
07392
02333
24752
05756
02060
02380
13832
06490
07139
07018
05282
05294
06654
08689
02250
08278
07393
09270
01324
04422
08150
06435
24706
14284
05284
06164
08309
08575
03734
11174
01113
11448
08426
23430
40907
01533
10075
09518
08326
09381
22831
04960
14261
05280
04860
08145
08033
08922
05952
01279
05407
09966
06304
02995
03752
41083
03711
10959
07410
10352
08755
03844
03965
09417
09304
04671
08718
10132
03764
09358
19544
09816
11374
23813
02471
05703
07291
11309
09646
13623
11673
05672
41330
04361
09845
10117
09554
04884
11332
09006
06556
06453
09416
24965
04181
06610
02822
06372
07838
02619
02510
77450
04257
04108
06033
21345
05653
11187
06069
03077
07665
28790
03329
04282
07189
27844
04174
04662
01188
09835
01691
13983
03677
02948
03622
07499
06239
10979
09266
03115
04141
04834
24724
06216
04462
09735
02666
05019
06234
02415
06124
15204
02927
01829
03618
03640
04205
10108
06573
04789
02319
06130
07585
07353
08752
04099
09403
05657
10557
01031
24720
04236
02586
03209
07769
09784
10778
01007
04421
14721
09811
10056
05921
05253
14304
10389
24663
07436
09870
10139
03047
04474
06520
09096
01310
13766
08184
09956
08430
03081
10085
04110
11359
01178
07457
04777
03674
03334
05272
07634
09029
10402
09175
03996
06181
24812
07771
08297
08020
02929
24730
06139
04470
07953
08346
08391
07557
04726
09091
23989
01830
13855
08686
08967
11660
01281
07266
06547
08481
05037
10614
09920
08084
02062
10950
02384
06955
11055
08564
07659
09671
08517
10839
03826
04287
06445
04225
03825
11140
08692
07511
02776
14108
05877
06896
10194
05493
07844
06529
01668
07714
08948
01517
09424
02721
06732
04276
04288
06184
06967
03743
14425
05392
14699
06137
04063
01273
40909
05057
77675
04476
03509
04926
02569
05449
09574
10124
01258
06550
09632
04667
14163
10952
02331
01177
07250
05899
05677
09157
05595
06293
08678
04230
02107
02370
02102
04292
11230
06443
09199
01268
08581
10589
13959
06029
08788
04901
11029
07819
14878
01950
02329
10022
02803
11281
01490
07003
14430
05911
02505
03727
10087
04488
04137
04189
02624
07538
03865
11099
08602
06385
01002
03035
02423
05744
01810
03419
08916
09465
14346
03602
11194
11161
02235
09149
10870
07925
01351
05749
07640
03515
07029
11440
06966
05546
14080
09000
02048
03237
05418
07635
03296
04233
24025
03853
05384
11097
06416
06672
08850
02763
02159
14139
11601
03437
08486
03960
23161
28012
01239
10831
07057
07461
11361
02439
05689
08703
03812
06066
07829
10063
10082
10604
02101
08180
04042
08696
02681
10871
08345
28871
06327
14436
06026
02425
01167
01119
05602
02897
02087
08611
01255
02634
04223
13903
15133
09967
08749
11346
09673
05404
01870
09419
05098
01873
27841
06753
08890
02827
07955
05620
08138
02984
03740
14883
77760
08779
02990
05031
05873
26104
01831
11158
14459
02220
10920
10956
06875
02053
09007
14253
05391
08364
07852
04617
02050
08730
06584
15087
01170
04971
05837
10612
07753
08542
07574
05977
07063
08105
01606
08790
09736
07482
01975
03561
11504
02925
05116
08227
08421
04880
05462
09124
06558
06585
02853
05427
01128
15112
10019
07234
14416
06733
05354
03661
01286
11207
07278
03736
07123
10182
01131
09359
99864
04051
14842
02486
23755
10613
06200
02020
22853
03046
06079
07005
